Fire Started,Temp (C),average humidity %,average wind speed,Unnamed: 0,Incident Name,County,Administrative Unit,Acres Burned,Crews Involved,Dozers,Engines,Fatalities,Helicopters,Injuries,Personnel Involved,Structures Damaged,Structures Destroyed,Structures Threatened,Water Tenders,Fire Extinguished,Longitude,Latitude,Incident ID
2018-06-29,24.17361111,79.08333333,21.18888889,1012,Waverly Fire,San Joaquin,CAL FIRE Tuolumne-Calaveras Unit,11789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019-01-04T09:58:00Z,-120.945482,38.052055,4efc7855-ecbf-4507-8435-399e23a91fef
2018-06-29,24.17361111,79.08333333,21.18888889,1013,Grant Fire,Sacramento,Unified Command: CAL FIRE Amador-El Dorado Unit and Sacramento Metro Fire,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:58:00Z,-121.17693,38.595865,c8060137-4a83-479b-9f36-429a698aac06
2018-06-29,24.17361111,79.08333333,21.18888889,1014,Valley Fire,Contra Costa,Unified Command: CAL FIRE and Contra Costa County Fire Department,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:58:00Z,-121.9921,37.94714,53770321-4d20-4db9-bfad-754f9eeabc2b
2018-06-29,24.17361111,79.08333333,21.18888889,1015,Sheep Fire,Kern,CAL FIRE Kern County Fire,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:57:00Z,-118.72905,35.1234,d7365a2a-a113-4693-92d3-152f52b0d743
2018-06-29,24.17361111,79.08333333,21.18888889,1016,Tesla Fire,Santa Clara,CAL FIRE Santa Clara Unit,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:57:00Z,-121.67144,37.66074,a4d4923c-cf9e-43a9-b62e-dc9c04f0ec24
2018-06-30,24.156944443333334,86.54166666666667,21.715277776666667,1017,Creek Fire,San Bernardino,San Bernardino National Forest,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:57:00Z,-117.15381,34.17711,d4618db6-e417-4590-8c1f-9b5ace341bb3
2018-06-30,24.156944443333334,86.54166666666667,21.715277776666667,1018,County Fire,"Napa, Yolo",CAL FIRE Sonoma-Lake-Napa Unit,90000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,2019-01-04T09:57:00Z,-122.18183,38.80583,97ff14e8-6d08-4214-ad3b-847fa3a0e84a
2018-07-01,23.590277776666667,81.97222222,18.258333336666666,1019,Petersburg Fire,Siskiyou,Klamath National Forest,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:56:00Z,-123.051,41.085,6103c099-a3eb-481e-8a76-1296f5fdb25d
2018-07-02,23.956944446666668,85.06944444333334,18.48055555666667,1020,Buckingham Fire,Contra Costa,Moraga-Olinda Fire District ,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:57:00Z,-122.12351,37.86339,f7bacdf4-ba33-436a-ad94-549395286fc2
2018-07-04,24.66805555666667,86.80555555333335,16.734722223333332,1021,Stony Fire,Colusa,CAL FIRE Sonoma-Lake-Napa Unit,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:56:00Z,-122.512012,39.2976,b4377461-c17b-41b1-8dc2-9722f8ead519
2018-07-04,24.66805555666667,86.80555555333335,16.734722223333332,1022,Par Fire,Butte,CAL FIRE Butte Unit/Butte County Fire Department,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:56:00Z,-121.637759,39.491737,cbf84797-7cc2-40a4-8157-d74c89792e9e
2018-07-04,24.66805555666667,86.80555555333335,16.734722223333332,1023,Benton Fire,Riverside,CAL FIRE / Riverside County Fire,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:56:00Z,-116.732032,33.56349,28599f05-c64d-49a5-be59-23879eecb980
2018-07-04,24.66805555666667,86.80555555333335,16.734722223333332,1024,Shingle Fire,El Dorado,CAL FIRE Amador-El Dorado Unit,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:56:00Z,-121.059979,38.539806,29a5f777-bea5-411e-9139-fe0d094616b0
2018-07-05,24.454166666666666,84.34722222333333,25.01111111,1025,Klamathon Fire,Siskiyou,CAL FIRE Siskiyou Unit,38008.0,6.0,4.0,12.0,1.0,2.0,3.0,350.0,12.0,83.0,0.0,4.0,2019-01-04T09:55:00Z,-122.534655,41.893332,d7e7eaca-5716-48b3-bd34-37acea282634
2018-07-05,24.454166666666666,84.34722222333333,25.01111111,1026,Peach Fire ,Mendocino,CAL FIRE Mendocino Unit,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:55:00Z,-123.38493,39.038859,eabc7fc2-d02b-480a-9472-7c7677e812cb
2018-07-06,24.380555556666668,81.58333333333333,25.151388890000003,1027,Box Fire,San Bernardino,San Bernardino National Forest ,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:55:00Z,-117.40967,34.22526,1a4aeaa6-7f90-420f-ad6b-6942658a7fee
2018-07-06,24.380555556666668,81.58333333333333,25.151388890000003,1028,Building Fire,San Diego,CAL FIRE San Diego Unit / San Diego County Fire Authority,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:55:00Z,-116.764733,32.619855,59c697e4-5083-4f45-b03a-ef580f6618dd
2018-07-06,24.380555556666668,81.58333333333333,25.151388890000003,1029,Bridle Fire,Santa Clara,CAL FIRE Santa Clara Unit,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:54:00Z,-121.53586,37.06367,8d5856ff-4cd4-4b88-afb0-c6df08f548a8
2018-07-06,24.380555556666668,81.58333333333333,25.151388890000003,1030,Valley Fire,San Bernardino,San Bernardino National Forest ,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:55:00Z,-116.958806,34.095568,b90be7b6-e9ec-4a18-a910-957f700c6ed6
2018-07-06,24.380555556666668,81.58333333333333,25.151388890000003,1031,Irish Fire,Amador,CAL FIRE Amador - El Dorado Unit,825.0,4.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2019-01-04T09:54:00Z,-120.95408,38.42623,be804253-e994-4f40-9e07-5c215533231c
2018-07-06,24.380555556666668,81.58333333333333,25.151388890000003,1032,Holiday Fire,Santa Barbara,Santa Barbara County Fire,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2019-01-04T09:54:00Z,-119.831389,34.463889,76725105-a814-4e8d-bd5b-d0f2f1879dae
2018-07-06,24.380555556666668,81.58333333333333,25.151388890000003,1033,West Fire,San Diego,"Unified Command: CAL FIRE San Diego, Alpine Fire District and Cleveland National Forest",504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2019-01-04T09:55:00Z,-116.7311,32.833674,2a1c14d1-2a88-4564-bd09-585e09ffc9a7
2018-07-08,23.373611113333336,89.58333333,23.027777776666667,1034,Georges Fire,Inyo,Inyo National Forest Service ,2883.0,20.0,3.0,22.0,0.0,7.0,0.0,564.0,0.0,0.0,0.0,4.0,2019-01-04T09:54:00Z,-118.21881,36.6734,09395db0-1c76-43c3-a3db-d18081b31a35
2018-07-08,23.373611113333336,89.58333333,23.027777776666667,1035,Lebec Fire,Kern,Kern County Fire Department,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:54:00Z,-118.87881,34.86022,22171870-baaf-480f-902a-45ec9282df35
2018-07-08,23.373611113333336,89.58333333,23.027777776666667,1036,Vista Fire,Shasta,CAL FIRE Shasta-Trinity Unit,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:53:00Z,-122.23449,40.62693,9636bdf4-8754-4745-80c8-90a5fcd90ec2
2018-07-08,23.373611113333336,89.58333333,23.027777776666667,1037,Bruce Fire,Contra Costa,CAL FIRE Santa Clara Unit,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:53:00Z,-121.85311,37.79718,7e24911d-5dc9-4449-ba08-f718c094ac9e
2018-07-08,23.373611113333336,89.58333333,23.027777776666667,1038,Grant Fire,Alameda,CAL FIRE Santa Clara Unit,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:53:00Z,-121.60646,37.75646,d0e1cdc0-9dea-467a-8ae8-040e0f94178d
2018-07-09,23.131944443333335,90.73611111000001,20.405555556666666,1039,James Loop Fire,Alpine,East Fork Fire and Paramedic District / Bureau of Land Management,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:53:00Z,-119.82242,39.05391,a9386b8b-8d40-44ea-ab84-1593ced5f9fb
2018-07-09,23.131944443333335,90.73611111000001,20.405555556666666,1040,Spring 2 Fire,Lake,CAL FIRE Sonoma-Lake-Napa Unit,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019-01-04T09:51:00Z,-122.59789,39.06715,78eabcbb-32b9-4438-ab84-8eb65c044db7
2018-07-09,23.131944443333335,90.73611111000001,20.405555556666666,1041,Cornerstone Fire,Madera,CAL FIRE Madera-Mariposa-Merced ,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:52:00Z,-119.80414,37.19817,dc55524d-c29f-4990-8f73-2974348c7fc7
2018-07-09,23.131944443333335,90.73611111000001,20.405555556666666,1042,Dale Fire,Tehama,CAL FIRE Tehama-Glenn Unit,856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:52:00Z,-121.93908,40.33682,3b576efa-90b7-4b87-983d-b38630e10576
2018-07-10,24.848611109999997,86.51388888999999,17.919444443333333,1043,Dark Fire,Butte,CAL FIRE Butte Unit,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:51:00Z,-121.51772,39.66492,c2dc8734-e165-4fa1-9a1a-f393516bd5a5
2018-07-10,24.848611109999997,86.51388888999999,17.919444443333333,1044,Curie Fire,Santa Clara,Unitied Command: CAL FIRE & San Jose City Fire Department,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:50:00Z,-121.79189,37.22545,01018620-8f10-4de0-a7e6-78cc9a77cc9a
2018-07-10,24.848611109999997,86.51388888999999,17.919444443333333,1045,Hale Fire,Santa Clara,CAL FIRE Santa Clara Unit,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:51:00Z,-121.702547,37.163594,a125058d-abfe-4593-bd53-503ceea3f4f0
2018-07-10,24.848611109999997,86.51388888999999,17.919444443333333,1046,School Fire,Madera,CAL FIRE Madera-Mariposa-Merced ,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:50:00Z,-119.50461,37.22791,f5d14543-5d98-41ca-99f5-09c1197161b2
2018-07-11,26.44722222333333,83.15277778,31.94583333333333,1047,Panoche Fire,San Benito,CAL FIRE San Benito-Monterey,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:49:00Z,-121.0454,36.65351,68957772-711e-4874-99f2-2b9267dbe725
2018-07-12,27.223611109999997,84.01388888666666,29.55138889,1048,Idria Fire,San Benito,CAL FIRE San Benito-Monterey,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:49:00Z,-120.82355,36.59036,a0b16523-d6f9-4a21-809d-4f2bdbc2bea7
2018-07-12,27.223611109999997,84.01388888666666,29.55138889,1049,Stoney Fire,Butte,Chico City Fire,962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:48:00Z,-121.76859,39.77124,3c17be70-66f8-4df2-97be-873fe924d99c
2018-07-13,28.14861111,81.48611111000001,28.133333333333336,1050,Gray Fire,San Bernardino,CAL FIRE San Bernardino Unit,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:47:00Z,-117.35606,34.171786,8ff78ab4-378d-4e1b-9ba0-b90d8be07a06
2018-07-13,28.14861111,81.48611111000001,28.133333333333336,1051,Ferguson Fire,Mariposa,USFS Sierra National Forest ,96901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:48:00Z,-119.88581,37.6549,29d15973-a999-409e-adf4-486854df44ed
2018-07-13,28.14861111,81.48611111000001,28.133333333333336,1052,Eagle Fire,Modoc,BLM Northern District (NOD) ,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:46:00Z,-120.11461,41.29363,656c37d9-6876-47ba-bf8e-ec6c351c3595
2018-07-14,28.24166667,83.31944444666667,22.1375,1053,3-2 Fire,Lassen,CAL FIRE Lassen-Modoc Unit,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:45:00Z,-120.02137,39.99309,b89ae0bb-4b8b-47f6-b7c6-5e689a265288
2018-07-14,28.24166667,83.31944444666667,22.1375,1054,Lariat Fire,Tehama,CAL FIRE Tehama-Glenn Unit,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:46:00Z,-122.44008,40.00293,15d8c9e7-7029-4027-85d8-95f308f83790
2018-07-14,28.24166667,83.31944444666667,22.1375,1055,Kelley Fire,Modoc,US Forest Service - Modoc National Forest,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:46:00Z,-120.61108,41.50105,20495cc8-cb22-4fd1-9bc3-0b9c654d12a0
2018-07-15,27.79027778,82.02777777666667,29.104166666666668,1056,Steamboat Fire,Siskiyou,CAL FIRE Siskiyou Unit,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:44:00Z,-122.47293,41.70877,052acbfd-0552-47ac-8be7-6f79b4aecf0e
2018-07-15,27.79027778,82.02777777666667,29.104166666666668,1057,3-10 Fire,Lassen,CAL FIRE Lassen-Modoc Unit,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:44:00Z,-121.21597,40.95234,8d7302b1-605f-404d-9641-a890720e8657
2018-07-15,27.79027778,82.02777777666667,29.104166666666668,1058,Johnson Fire,Humboldt,CAL FIRE Humboldt-Del Norte Unit,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:43:00Z,-123.85404,41.34453,8c94a8f0-1d63-4ea7-88af-52fee196a9a6
2018-07-15,27.79027778,82.02777777666667,29.104166666666668,1059,3-18 Fire,Lassen,CAL FIRE Lassen-Modoc Unit,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:42:00Z,-121.05722,41.08583,f141dba0-ae4b-4972-b926-81d1595d0917
2018-07-15,27.79027778,82.02777777666667,29.104166666666668,1060,Tuscan Fire,Tehama,CAL FIRE Tehama-Glenn Unit,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:43:00Z,-122.11375,40.27754,02ebd2cc-c4da-4508-92f6-30446d041ae9
2018-07-15,27.79027778,82.02777777666667,29.104166666666668,1061,Natchez Fire,Siskiyou,USFS Rogue River-Siskiyou National Forest,38134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:42:00Z,-123.54642,41.95113,9bc283c4-6011-4488-b8ec-a85db51dc137
2018-07-15,27.79027778,82.02777777666667,29.104166666666668,1062,3-16 Fire,Lassen,CAL FIRE Lassen-Modoc Unit,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:42:00Z,-121.27049,40.94666,62b14189-aea8-4dcb-8702-a1dfc11abda7
2018-07-17,27.851388886666665,82.26388888999999,30.11111111,1063,Camp Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:41:00Z,-120.97339,35.70086,0194a44a-0c12-4e47-a053-f3b9b2382858
2018-07-17,27.851388886666665,82.26388888999999,30.11111111,1064,Border Fire,San Diego,CAL FIRE San Diego County Fire Authority,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:41:00Z,-116.8663,32.557566,1dad019f-12c1-47a0-a20c-2408d942f1c4
2018-07-17,27.851388886666665,82.26388888999999,30.11111111,1065,Lott Fire,Siskiyou,CAL FIRE Siskiyou Unit,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:40:00Z,-122.37985,41.632373,14207c18-f9a3-4a69-9f3a-d778d2f6960f
2018-07-18,27.463888886666666,81.95833333,28.21111111,1066,Cruces Fire,Santa Barbara,Santa Barbara County Fire,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:40:00Z,-120.31805556,34.54305556,756cceab-80e1-47af-8c85-9e650352b48e
2018-07-18,27.463888886666666,81.95833333,28.21111111,1067,Eighty Eight Fire,Yolo,CAL FIRE Sonoma-Lake-Napa Unit,822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:40:00Z,-121.99388889,38.59694444,e51ff5f0-09d5-42f3-8bed-c1c6eb85d245
2018-07-19,27.58333333666667,81.5,28.09166666666667,1068,Simmons Fire,Butte,CAL FIRE Butte Unit,43.0,9.0,2.0,12.0,0.0,0.0,2.0,168.0,0.0,0.0,0.0,4.0,2019-01-04T09:40:00Z,-121.43131,39.57202,d56aeb11-09a3-4854-b422-9a1e41f18a51
2018-07-19,27.58333333666667,81.5,28.09166666666667,1069,Ben Fire,Mariposa,CAL FIRE Madera-Mariposa-Merced Unit,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:39:00Z,-119.97546,37.28365,e4c8aa24-e396-46d1-ae6e-bc9c7889967a
2018-07-19,27.58333333666667,81.5,28.09166666666667,1070,Horse Creek Fire,Tulare,Sequoia Kings National Park,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:39:00Z,-118.70443,36.42638,f6693336-817b-4424-8aea-1c966fae5e23
2018-07-19,27.58333333666667,81.5,28.09166666666667,1071,Skyline Fire,Riverside,Unified Command: CAL FIRE/Riverside County Fire Department and Corona City Fire ,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:39:00Z,-117.607577,33.836101,022bee6b-1559-4792-a2d2-014d3adfecad
2018-07-20,27.30138889,80.88888888999999,26.104166666666668,1072,Cinnamon Fire,San Diego,CAL FIRE San Diego Unit,13.0,3.0,0.0,10.0,0.0,4.0,0.0,80.0,1.0,0.0,0.0,4.0,2019-01-04T09:39:00Z,-116.78928,33.04898,05fb81ea-7e85-4d0d-9587-64c907a45561
2018-07-20,27.30138889,80.88888888999999,26.104166666666668,1073,Highland Fire,Shasta,CAL FIRE Shasta-Trinity Unit,63.0,4.0,0.0,7.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,4.0,2019-01-04T09:38:00Z,-122.649626,40.741186,9626db35-9c2a-4431-8c91-00e0bba794fa
2018-07-20,27.30138889,80.88888888999999,26.104166666666668,1074,Windmill Fire,Santa Barbara,Santa Barbara County Fire,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:38:00Z,-120.22298,34.62412,389e3075-51b9-45a8-ab9a-a75b03225c8d
2018-07-21,27.719444443333334,78.91666666666667,23.223611113333334,1075,Carder Fire,Lake,CAL FIRE Lake-Napa Unit,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019-01-04T09:38:00Z,-122.86854,38.91152,d7745759-07bd-40a7-a66c-003b174851b2
2018-07-21,27.719444443333334,78.91666666666667,23.223611113333334,1076,Mustang Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:38:00Z,-120.71907,35.64917,a710f41c-aa03-41e1-813f-a98812aea01b
2018-07-21,27.719444443333334,78.91666666666667,23.223611113333334,1077,Rock Fire,San Luis Obispo,CAL FIRE San Luis Obispo Unit,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:38:00Z,-120.95157,35.68539,5b5274df-2cb7-402e-b002-778cce00ac1d
2018-07-21,27.719444443333334,78.91666666666667,23.223611113333334,1078,Heart Fire,Mendocino,CAL FIRE Mendocino Unit,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:37:00Z,-123.258319,39.279833,fb7f7795-ede7-40cc-acf6-3ee6e761d0a9
2018-07-22,27.018055556666667,82.43055555666666,35.6,1079,Country Fire,Santa Clara,Unified Command: CAL FIRE Santa Clara Unit and Milpitas Fire Department,320.0,1.0,0.0,5.0,0.0,0.0,0.0,150.0,0.0,1.0,0.0,0.0,2019-01-04T09:37:00Z,-121.88807,37.449425,0dd9bca6-35b9-4a75-8f3b-a5e57e1b90e7
2018-07-23,27.515277776666665,86.52777777666667,35.675000000000004,1080,Pico Fire,Los Angeles,Los Angeles County Fire Department ,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:37:00Z,-118.60441,34.38039,6e0b516c-9da1-4ff7-a0ce-3251b2cbabb9
2018-07-23,27.515277776666665,86.52777777666667,35.675000000000004,1081,Carr Fire,"Shasta, Trinity","Unified Command: CAL FIRE Shasta-Trinity Unit, US Forest Service and NPS Whiskeytown National Recreation Area",229651.0,5.0,48.0,11.0,3.0,0.0,0.0,456.0,61.0,1614.0,0.0,31.0,2018-08-30T09:37:00Z,-122.62357,40.65428,240b1f55-0f4e-448d-a4ce-3ecfec7a6c9d
2018-07-23,27.515277776666665,86.52777777666667,35.675000000000004,1082,Martinez Fire,Riverside,CAL FIRE Riverside County Fire,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:36:00Z,-116.154398,33.56921,e18c9556-706f-4bb7-b908-e7b44293923d
2018-07-24,28.722222223333333,84.47222222333333,21.315277776666665,1083,Crestline Fire,Shasta,CAL FIRE Shasta-Trinity Unit,51.0,7.0,0.0,24.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,6.0,2019-01-04T09:36:00Z,-121.90215,40.824,2fdf2c14-77b4-458c-96fc-bd883dec3ad3
2018-07-24,28.722222223333333,84.47222222333333,21.315277776666665,1084,Roxie Fire (Formerly 1-1 Fire),Lassen,CAL FIRE Lassen-Modoc Unit / Lassen National Forest,167.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:35:00Z,-120.82497,40.34822,a18ed51c-1083-4f48-ab1b-6ae0c5454073
2018-07-25,28.75138889,86.66666666666667,18.120833336666667,1085,Hidden Fire,San Benito,CAL FIRE San Benito-Monterey Unit,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:35:00Z,-121.40604,36.796,708b3dde-3f1a-4813-8501-8a52bf3b1d9c
2018-07-25,28.75138889,86.66666666666667,18.120833336666667,1086,Marsh Fire,Contra Costa,Unified Command: CAL FIRE Santa Clara Unit & East Contra Costa Fire,247.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2019-01-04T09:34:00Z,-121.85847,37.89612,df681456-a50e-4400-a95a-77533a0978ba
2018-07-25,28.75138889,86.66666666666667,18.120833336666667,1087,Patterson Fire,Alameda,CAL FIRE Santa Clara Unit,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:34:00Z,-121.55604,37.71173,f306893c-d6b5-4d68-a2a3-4a306822e041
2018-07-25,28.75138889,86.66666666666667,18.120833336666667,1088,Church Fire,Santa Clara,CAL FIRE Santa Clara Unit,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:33:00Z,-121.600023,37.07793,655b2bde-09c6-43b8-9cdb-43096bcf1155
2018-07-26,27.45277778,90.88888888999999,9.031944444666665,1089,Ribbon Fire,Riverside,Bureau of Indian Affairs - CAL FIRE / Riverside County Fire,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:33:00Z,-116.500058,33.571763,1f942827-c242-49a1-bccd-f2375be91ad9
2018-07-27,27.47083333333333,90.05555555333335,7.890277777666667,1090,Ranch Fire (Mendocino Complex),"Colusa, Mendocino, Glenn, Lake",USFS Mendocino National Forest ,410203.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,246.0,1050.0,0.0,2019-01-04T09:33:00Z,-123.103367,39.243283,90b0daf7-5d84-42d9-bb35-bb78d4faf950
2018-07-27,27.47083333333333,90.05555555333335,7.890277777666667,1091,Balch Fire,Tulare,CAL FIRE Tulare Unit,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:33:00Z,-118.82989,36.21634,e775e724-0a1b-4156-a477-623031c09b0e
2018-07-27,27.47083333333333,90.05555555333335,7.890277777666667,1092,River Fire (Mendocino Complex),"Colusa, Lake, Mendocino",Unified command: CAL FIRE Mendocino Unit and USFS Mendocino National Forest ,48920.0,58.0,76.0,256.0,0.0,20.0,0.0,3100.0,0.0,35.0,1025.0,79.0,2019-01-04T09:18:00Z,-123.11971,39.04786,af30fe23-6cfd-4fd6-b2d9-91648eeae814
2018-07-27,27.47083333333333,90.05555555333335,7.890277777666667,1093,Pasqual Fire,San Diego,Unified Command: CAL FIRE San Diego County Fire Authority and San Diego County Fire ,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04T09:32:00Z,-116.91845,33.07892,2b56b06d-46d6-43f2-b474-2598dd163e82
